Watching for file changes with StatReloader
Waiting for apps ready_event.
Apps ready_event triggered. Sending autoreload_started signal.
Watching dir /home/tecblic/priyank/tecblic_invoice_portal/templates with glob **/*.
Watching dir /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/templates with glob **/*.
Watching dir /home/tecblic/priyank/tecblic_invoice_portal/locale with glob **/*.mo.
Watching dir /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/locale with glob **/*.mo.
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/contrib/admin/utils.py first seen with mtime 1672982190.9679046
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/template/loaders/base.py first seen with mtime 1672982191.3759046
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/yaml/scanner.py first seen with mtime 1672982249.8399022
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/core/exceptions.py first seen with mtime 1672982191.3319044
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/template/smartif.py first seen with mtime 1672982191.3759046
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/db/backends/base/__init__.py first seen with mtime 1672982191.3439045
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/utils/regex_helper.py first seen with mtime 1672982191.3839045
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/html5lib/_trie/py.py first seen with mtime 1672982252.5079021
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/reportlab/graphics/barcode/code128.py first seen with mtime 1672982251.739902
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/utils/duration.py first seen with mtime 1672982191.3799045
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/db/models/functions/text.py first seen with mtime 1672982191.3599045
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/reportlab/lib/sequencer.py first seen with mtime 1672982251.7279022
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/arabic_reshaper/ligatures.py first seen with mtime 1672982252.907902
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/pyhanko/sign/signers/pdf_signer.py first seen with mtime 1672982253.559902
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/reportlab/pdfgen/canvas.py first seen with mtime 1672982251.7679021
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/pyhanko/pdf_utils/xref.py first seen with mtime 1672982253.551902
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/template/loader_tags.py first seen with mtime 1672982191.3759046
File /usr/lib/python3.10/json/encoder.py first seen with mtime 1668442214.0
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/utils/http.py first seen with mtime 1672982191.3839045
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/template/utils.py first seen with mtime 1672982191.3759046
File /usr/lib/python3.10/xml/__init__.py first seen with mtime 1668442214.0
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/num2words/lang_NL.py first seen with mtime 1672982297.7679002
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/contrib/admin/templatetags/admin_urls.py first seen with mtime 1672982191.0519044
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/contrib/contenttypes/views.py first seen with mtime 1672982191.1199045
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/yaml/parser.py first seen with mtime 1672982249.8399022
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/utils/inspect.py first seen with mtime 1672982191.3839045
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/db/models/signals.py first seen with mtime 1672982191.3559043
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/pyhanko/sign/signers/constants.py first seen with mtime 1672982253.559902
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/template/loaders/app_directories.py first seen with mtime 1672982191.3759046
File /usr/lib/python3.10/encodings/__init__.py first seen with mtime 1668442214.0
File /usr/lib/python3.10/configparser.py first seen with mtime 1668442214.0
File /usr/lib/python3.10/decimal.py first seen with mtime 1668442214.0
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/reportlab/lib/fonts.py first seen with mtime 1672982251.7319021
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/db/migrations/utils.py first seen with mtime 1672982191.3519044
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/html5lib/_utils.py first seen with mtime 1672982252.5079021
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/num2words/lang_UK.py first seen with mtime 1672982297.7719002
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/template/context.py first seen with mtime 1672982191.3719044
File /usr/lib/python3.10/asyncio/selector_events.py first seen with mtime 1668442214.0
File /usr/lib/python3.10/email/mime/nonmultipart.py first seen with mtime 1668442214.0
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/db/backends/sqlite3/operations.py first seen with mtime 1672982191.3479044
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/urllib3/util/retry.py first seen with mtime 1672982248.9519022
File /usr/lib/python3.10/wsgiref/__init__.py first seen with mtime 1668442214.0
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/pyhanko/sign/diff_analysis/commons.py first seen with mtime 1672982253.555902
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/cryptography/hazmat/primitives/asymmetric/x25519.py first seen with mtime 1672982253.251902
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/reportlab/graphics/barcode/code93.py first seen with mtime 1672982251.739902
File /usr/lib/python3.10/multiprocessing/context.py first seen with mtime 1668442214.0
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/pyhanko/pdf_utils/crypt/standard.py first seen with mtime 1672982253.555902
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/models.py first seen with mtime 1673439973.9907596
File /usr/lib/python3.10/zipfile.py first seen with mtime 1668442214.0
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/views/debug.py first seen with mtime 1672982191.3879044
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/pyhanko/sign/ades/report.py first seen with mtime 1672982253.555902
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/templates/tecblicapp first seen with mtime 1674028531.4468665
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/templates/tecblicapp/invoice_edit_form.html first seen with mtime 1673871249.982929
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/templates/tecblicapp/invoice_pdf.html first seen with mtime 1673440175.366751
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/templates/tecblicapp/gst.html first seen with mtime 1674023143.579885
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/templates/tecblicapp/invoice.html first seen with mtime 1674023035.8207324
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/templates/tecblicapp/home_page.html first seen with mtime 1674028531.4468665
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/templates/tecblicapp/filter.html first seen with mtime 1673871236.6389296
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/templates/tecblicapp/search.html first seen with mtime 1673871154.7669327
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/templates/tecblicapp/inv_edit.html first seen with mtime 1673871124.542934
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/templates/tecblicapp/login.html first seen with mtime 1673871149.790933
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/templates/tecblicapp/bank_details.html first seen with mtime 1674023099.1482298
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/templates/tecblicapp/check_invoice_status_demo.html first seen with mtime 1674023121.4040563
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/templates/tecblicapp/delete_invoice.html first seen with mtime 1673871178.510932
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/templates/tecblicapp/add_client.html first seen with mtime 1674023056.09257
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/templates/tecblicapp/navbar.html first seen with mtime 1674022729.887411
(0.000) 
            SELECT name, type FROM sqlite_master
            WHERE type in ('table', 'view') AND NOT name='sqlite_sequence'
            ORDER BY name; args=None; alias=default
(0.000) SELECT "django_migrations"."id", "django_migrations"."app", "django_migrations"."name", "django_migrations"."applied" FROM "django_migrations"; args=(); alias=default
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/contrib/auth/migrations/0011_update_proxy_permissions.py first seen with mtime 1672982191.1159046
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0020_alter_invoice_invoice_no.py first seen with mtime 1672667273.9639933
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0047_alter_autonumber_number_alter_invoice_invoice_no.py first seen with mtime 1672667273.9519935
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0034_alter_invoice_cost_per_unit.py first seen with mtime 1672667274.6519933
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0041_alter_invoice_invoice_no.py first seen with mtime 1672667273.9679935
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0012_remove_invoice_id_alter_invoice_invoice_no.py first seen with mtime 1672667274.8199935
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/db/migrations/executor.py first seen with mtime 1672982191.3519044
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/views/defaults.py first seen with mtime 1672982191.3879044
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0046_invoice_sac_code.py first seen with mtime 1672667274.8479934
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0038_alter_invoice_invoice_no.py first seen with mtime 1672667273.9559934
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0007_invoice_send_email.py first seen with mtime 1672667274.6759934
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0053_delete_yourmodel.py first seen with mtime 1672667274.6119933
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0022_paymentdetails_alter_invoice_payment_status.py first seen with mtime 1672667274.9359934
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0027_alter_payment_ps.py first seen with mtime 1672667274.6719935
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/contrib/auth/migrations/0001_initial.py first seen with mtime 1672982191.1159046
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0059_remove_invoice_slug_remove_invoice_uniqueid_and_more.py first seen with mtime 1672667274.8359933
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0005_remove_clientdetail_kindattn_and_more.py first seen with mtime 1672667274.6159935
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0035_alter_invoice_cost_per_unit.py first seen with mtime 1672667274.9279933
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/contrib/messages/middleware.py first seen with mtime 1672982191.2319045
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0026_payment_alter_invoice_payment_status.py first seen with mtime 1672667274.6359935
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0048_alter_invoice_invoice_no.py first seen with mtime 1672667274.8319933
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0037_alter_invoice_invoice_no.py first seen with mtime 1672667273.9719934
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0042_autonumber.py first seen with mtime 1672667274.6039934
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0023_alter_invoice_payment_status_delete_paymentdetails.py first seen with mtime 1672667274.8639934
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0044_invoice_igst.py first seen with mtime 1672667274.7039933
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0056_delete_savepdf.py first seen with mtime 1672667274.9559934
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0011_clientdetail_placeofsupply.py first seen with mtime 1672667274.8919933
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/contrib/auth/migrations/0006_require_contenttypes_0002.py first seen with mtime 1672982191.1159046
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/contrib/auth/migrations/0010_alter_group_name_max_length.py first seen with mtime 1672982191.1159046
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0060_rename_cost_per_unit_invoice_cost_per_unit1_and_more.py first seen with mtime 1672667274.8879933
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/__init__.py first seen with mtime 1672667274.6639934
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/contrib/auth/migrations/0003_alter_user_email_max_length.py first seen with mtime 1672982191.1159046
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/contrib/auth/backends.py first seen with mtime 1672982191.0839045
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0045_gstvalue_alter_invoice_cgst_alter_invoice_igst_and_more.py first seen with mtime 1672667274.9479933
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0028_alter_payment_ps.py first seen with mtime 1672667274.6079934
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0024_paymentdetails_alter_invoice_payment_status.py first seen with mtime 1672667274.9079933
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/contrib/auth/migrations/0008_alter_user_username_max_length.py first seen with mtime 1672982191.1159046
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/core/cache/backends/locmem.py first seen with mtime 1672982191.3319044
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/contrib/admin/migrations/0002_logentry_remove_auto_add.py first seen with mtime 1672982191.0279045
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0021_alter_invoice_payment_status.py first seen with mtime 1672667274.6639934
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0031_delete_gst_details.py first seen with mtime 1672667274.9119933
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0025_alter_invoice_payment_status_delete_paymentdetails.py first seen with mtime 1672667274.8959935
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0001_initial.py first seen with mtime 1672667274.9159935
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0063_alter_invoice_payment_method_and_more.py first seen with mtime 1673431891.0591059
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0029_alter_payment_ps.py first seen with mtime 1672667274.9519935
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/middleware/common.py first seen with mtime 1672982191.3719044
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/contrib/sessions/backends/db.py first seen with mtime 1672982191.2799044
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0032_alter_invoice_send_email.py first seen with mtime 1672667274.5959933
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/contrib/auth/migrations/0002_alter_permission_name_max_length.py first seen with mtime 1672982191.1159046
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0043_alter_invoice_date_created_and_more.py first seen with mtime 1672667274.6839933
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/middleware/security.py first seen with mtime 1672982191.3719044
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/views/csrf.py first seen with mtime 1672982191.3839045
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/contrib/sessions/middleware.py first seen with mtime 1672982191.2799044
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/contrib/auth/migrations/0005_alter_user_last_login_null.py first seen with mtime 1672982191.1159046
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0057_invoice_bank.py first seen with mtime 1672667274.8279934
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0018_invoice_currency_type.py first seen with mtime 1672667274.6479933
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0061_alter_invoice_cost_per_unit1_and_more.py first seen with mtime 1672667274.7079935
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0051_invoice_t_2_invoice_t_3_invoice_t_4_invoice_t_5.py first seen with mtime 1672667274.7159934
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/contrib/sessions/migrations/__init__.py first seen with mtime 1672982191.3039045
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0040_alter_invoice_invoice_no.py first seen with mtime 1672667274.9199934
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0036_alter_invoice_cost_per_unit.py first seen with mtime 1672667274.8439934
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/contrib/admin/migrations/__init__.py first seen with mtime 1672982191.0279045
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/contrib/auth/middleware.py first seen with mtime 1672982191.0839045
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0058_invoice_gst_type.py first seen with mtime 1672667274.6399934
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0055_alter_savepdf_pdf.py first seen with mtime 1672667274.6959934
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0004_clientdetail_kindattn_clientdetail_saccode.py first seen with mtime 1672667274.8399935
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0049_invoice_qty_type_alter_autonumber_number.py first seen with mtime 1672667274.8839934
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0017_alter_bankdetails_cin_alter_bankdetails_ifsc_code_and_more.py first seen with mtime 1672667274.9399934
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/contrib/auth/migrations/__init__.py first seen with mtime 1672982191.1159046
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/contrib/contenttypes/migrations/__init__.py first seen with mtime 1672982191.1399045
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0010_invoice_description_invoice_quantity.py first seen with mtime 1672667274.8799934
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/db/migrations/graph.py first seen with mtime 1672982191.3519044
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0003_bank_delete_bank_detail.py first seen with mtime 1672667274.6999934
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0013_alter_invoice_invoice_no.py first seen with mtime 1672667274.6599934
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0015_delete_gst_details_invoice_cgst_invoice_gross_amount_and_more.py first seen with mtime 1672667274.6199934
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/contrib/sessions/migrations/0001_initial.py first seen with mtime 1672982191.3039045
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0033_alter_invoice_currency_type.py first seen with mtime 1672667274.8559933
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/contrib/auth/migrations/0012_alter_user_first_name_max_length.py first seen with mtime 1672982191.1159046
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/contrib/admin/migrations/0001_initial.py first seen with mtime 1672982191.0279045
File /home/tecblic/priyank/tecblic_invoice_portal/Tecblic_dashboard/wsgi.py first seen with mtime 1672667275.1039934
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/db/migrations/recorder.py first seen with mtime 1672982191.3519044
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0052_yourmodel.py first seen with mtime 1672667274.8999934
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/db/migrations/loader.py first seen with mtime 1672982191.3519044
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0030_alter_invoice_payment_status_delete_payment.py first seen with mtime 1672667274.8599935
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/contrib/contenttypes/migrations/0002_remove_content_type_name.py first seen with mtime 1672982191.1399045
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/contrib/contenttypes/migrations/0001_initial.py first seen with mtime 1672982191.1399045
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/middleware/clickjacking.py first seen with mtime 1672982191.3719044
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0050_alter_invoice_qty_type.py first seen with mtime 1672667274.6879933
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/contrib/auth/migrations/0004_alter_user_username_opts.py first seen with mtime 1672982191.1159046
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0014_gst_details_remove_invoice_cgst_and_more.py first seen with mtime 1672667274.7519934
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/contrib/sessions/exceptions.py first seen with mtime 1672982191.2799044
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0016_gst_details.py first seen with mtime 1672667274.6319933
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0008_alter_invoice_send_email.py first seen with mtime 1672667274.9319935
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0009_clientdetail_kindattn_alter_invoice_send_email.py first seen with mtime 1672667274.6799934
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/contrib/admin/migrations/0003_logentry_add_action_flag_choices.py first seen with mtime 1672982191.0279045
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/contrib/auth/migrations/0009_alter_user_last_name_max_length.py first seen with mtime 1672982191.1159046
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/contrib/sessions/backends/__init__.py first seen with mtime 1672982191.2799044
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0054_savepdf.py first seen with mtime 1672667273.9479935
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/db/models/sql/compiler.py first seen with mtime 1672982191.3599045
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0064_remove_invoice_cost_per_unit1_and_more.py first seen with mtime 1673439978.5387595
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0006_clientdetail_clientemail.py first seen with mtime 1672667274.9439933
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/contrib/sessions/backends/base.py first seen with mtime 1672982191.2799044
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/contrib/auth/migrations/0007_alter_validators_add_error_messages.py first seen with mtime 1672982191.1159046
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0019_alter_invoice_invoice_no.py first seen with mtime 1672667274.7399933
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0039_alter_invoice_invoice_no.py first seen with mtime 1672667274.7479935
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0062_alter_invoice_gst_type.py first seen with mtime 1672667274.6439934
File /home/tecblic/priyank/tecblic_invoice_portal/tecblicapp/migrations/0002_bankdetails_remove_invoice_account_no_and_more.py first seen with mtime 1672667274.9639933
"GET / HTTP/1.1" 200 2627
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/template/context_processors.py first seen with mtime 1672982191.3719044
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/contrib/auth/context_processors.py first seen with mtime 1672982191.0839045
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/contrib/messages/storage/fallback.py first seen with mtime 1672982191.2319045
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/contrib/messages/storage/session.py first seen with mtime 1672982191.2319045
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/contrib/messages/context_processors.py first seen with mtime 1672982191.2319045
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/contrib/messages/storage/cookie.py first seen with mtime 1672982191.2319045
File /home/tecblic/priyank/tecblic_invoice_portal/myenv/lib/python3.10/site-packages/django/contrib/sessions/serializers.py first seen with mtime 1672982191.2799044
(0.000) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."username" = 'priyank@gmail.com' LIMIT 21; args=('priyank@gmail.com',); alias=default
"POST / HTTP/1.1" 200 2691
